"","feature","peak","peaks","total_bp","tot_peak","subfam","fam","fam2"
"11395","UCON33#DNA_TcMar-Tigger","H3K4me2",12,47249,278,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11396","UCON33#DNA_TcMar-Tigger","H3K4me3",26,47249,278,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11397","UCON33#DNA_TcMar-Tigger","H3K79me2",13,47249,278,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11398","UCON33#DNA_TcMar-Tigger","H3K9ac",8,47249,278,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11399","UCON33#DNA_TcMar-Tigger","H3K9me3",26,47249,278,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11400","UCON33#DNA_TcMar-Tigger","H4K20me1",56,47249,278,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11401","UCON34#DNA_hAT-Charlie","H3K27ac",22,79546,682,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11402","UCON34#DNA_hAT-Charlie","H3K27me3",188,79546,682,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11403","UCON34#DNA_hAT-Charlie","H3K36me3",84,79546,682,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11404","UCON34#DNA_hAT-Charlie","H3K4me1",70,79546,682,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11405","UCON34#DNA_hAT-Charlie","H3K4me2",29,79546,682,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11406","UCON34#DNA_hAT-Charlie","H3K4me3",49,79546,682,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11407","UCON34#DNA_hAT-Charlie","H3K79me2",34,79546,682,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11408","UCON34#DNA_hAT-Charlie","H3K9ac",17,79546,682,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11409","UCON34#DNA_hAT-Charlie","H3K9me3",66,79546,682,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11410","UCON34#DNA_hAT-Charlie","H4K20me1",123,79546,682,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11411","UCON35#DNA","H3K27ac",14,25678,278,"DNA","DNA","Transposable
Elements"
"11412","UCON35#DNA","H3K27me3",81,25678,278,"DNA","DNA","Transposable
Elements"
"11413","UCON35#DNA","H3K36me3",23,25678,278,"DNA","DNA","Transposable
Elements"
"11414","UCON35#DNA","H3K4me1",24,25678,278,"DNA","DNA","Transposable
Elements"
"11415","UCON35#DNA","H3K4me2",15,25678,278,"DNA","DNA","Transposable
Elements"
"11416","UCON35#DNA","H3K4me3",25,25678,278,"DNA","DNA","Transposable
Elements"
"11417","UCON35#DNA","H3K79me2",15,25678,278,"DNA","DNA","Transposable
Elements"
"11418","UCON35#DNA","H3K9ac",9,25678,278,"DNA","DNA","Transposable
Elements"
"11419","UCON35#DNA","H3K9me3",30,25678,278,"DNA","DNA","Transposable
Elements"
"11420","UCON35#DNA","H4K20me1",42,25678,278,"DNA","DNA","Transposable
Elements"
"11421","UCON37#DNA_hAT-Ac","H3K27ac",17,43781,359,"DNA_hAT-Ac","DNA","Transposable
Elements"
"11422","UCON37#DNA_hAT-Ac","H3K27me3",102,43781,359,"DNA_hAT-Ac","DNA","Transposable
Elements"
"11423","UCON37#DNA_hAT-Ac","H3K36me3",31,43781,359,"DNA_hAT-Ac","DNA","Transposable
Elements"
"11424","UCON37#DNA_hAT-Ac","H3K4me1",28,43781,359,"DNA_hAT-Ac","DNA","Transposable
Elements"
"11425","UCON37#DNA_hAT-Ac","H3K4me2",21,43781,359,"DNA_hAT-Ac","DNA","Transposable
Elements"
"11426","UCON37#DNA_hAT-Ac","H3K4me3",42,43781,359,"DNA_hAT-Ac","DNA","Transposable
Elements"
"11427","UCON37#DNA_hAT-Ac","H3K79me2",18,43781,359,"DNA_hAT-Ac","DNA","Transposable
Elements"
"11428","UCON37#DNA_hAT-Ac","H3K9ac",11,43781,359,"DNA_hAT-Ac","DNA","Transposable
Elements"
"11429","UCON37#DNA_hAT-Ac","H3K9me3",28,43781,359,"DNA_hAT-Ac","DNA","Transposable
Elements"
"11430","UCON37#DNA_hAT-Ac","H4K20me1",61,43781,359,"DNA_hAT-Ac","DNA","Transposable
Elements"
"11431","UCON38#DNA_hAT-Charlie","H3K27ac",19,71022,501,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11432","UCON38#DNA_hAT-Charlie","H3K27me3",119,71022,501,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11433","UCON38#DNA_hAT-Charlie","H3K36me3",50,71022,501,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11434","UCON38#DNA_hAT-Charlie","H3K4me1",44,71022,501,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11435","UCON38#DNA_hAT-Charlie","H3K4me2",31,71022,501,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11436","UCON38#DNA_hAT-Charlie","H3K4me3",61,71022,501,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11437","UCON38#DNA_hAT-Charlie","H3K79me2",28,71022,501,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11438","UCON38#DNA_hAT-Charlie","H3K9ac",21,71022,501,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11439","UCON38#DNA_hAT-Charlie","H3K9me3",41,71022,501,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11440","UCON38#DNA_hAT-Charlie","H4K20me1",87,71022,501,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11441","UCON39#DNA_TcMar-Tigger","H3K27ac",12,21973,228,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11442","UCON39#DNA_TcMar-Tigger","H3K27me3",56,21973,228,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11443","UCON39#DNA_TcMar-Tigger","H3K36me3",32,21973,228,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11444","UCON39#DNA_TcMar-Tigger","H3K4me1",20,21973,228,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11445","UCON39#DNA_TcMar-Tigger","H3K4me2",11,21973,228,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11446","UCON39#DNA_TcMar-Tigger","H3K4me3",20,21973,228,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11447","UCON39#DNA_TcMar-Tigger","H3K79me2",12,21973,228,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11448","UCON39#DNA_TcMar-Tigger","H3K9ac",5,21973,228,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11449","UCON39#DNA_TcMar-Tigger","H3K9me3",20,21973,228,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11450","UCON39#DNA_TcMar-Tigger","H4K20me1",40,21973,228,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11451","UCON4#DNA_Kolobok","H3K27ac",14,82236,338,"DNA_Kolobok","DNA","Transposable
Elements"
"11452","UCON4#DNA_Kolobok","H3K27me3",71,82236,338,"DNA_Kolobok","DNA","Transposable
Elements"
"11453","UCON4#DNA_Kolobok","H3K36me3",41,82236,338,"DNA_Kolobok","DNA","Transposable
Elements"
"11454","UCON4#DNA_Kolobok","H3K4me1",39,82236,338,"DNA_Kolobok","DNA","Transposable
Elements"
"11455","UCON4#DNA_Kolobok","H3K4me2",17,82236,338,"DNA_Kolobok","DNA","Transposable
Elements"
"11456","UCON4#DNA_Kolobok","H3K4me3",40,82236,338,"DNA_Kolobok","DNA","Transposable
Elements"
"11457","UCON4#DNA_Kolobok","H3K79me2",16,82236,338,"DNA_Kolobok","DNA","Transposable
Elements"
"11458","UCON4#DNA_Kolobok","H3K9ac",5,82236,338,"DNA_Kolobok","DNA","Transposable
Elements"
"11459","UCON4#DNA_Kolobok","H3K9me3",39,82236,338,"DNA_Kolobok","DNA","Transposable
Elements"
"11460","UCON4#DNA_Kolobok","H4K20me1",56,82236,338,"DNA_Kolobok","DNA","Transposable
Elements"
"11461","UCON40#DNA_TcMar-Mariner","H3K27ac",15,141263,390,"DNA_TcMar-Mariner","DNA","Transposable
Elements"
"11462","UCON40#DNA_TcMar-Mariner","H3K27me3",107,141263,390,"DNA_TcMar-Mariner","DNA","Transposable
Elements"
"11463","UCON40#DNA_TcMar-Mariner","H3K36me3",53,141263,390,"DNA_TcMar-Mariner","DNA","Transposable
Elements"
"11464","UCON40#DNA_TcMar-Mariner","H3K4me1",33,141263,390,"DNA_TcMar-Mariner","DNA","Transposable
Elements"
"11465","UCON40#DNA_TcMar-Mariner","H3K4me2",18,141263,390,"DNA_TcMar-Mariner","DNA","Transposable
Elements"
"11466","UCON40#DNA_TcMar-Mariner","H3K4me3",38,141263,390,"DNA_TcMar-Mariner","DNA","Transposable
Elements"
"11467","UCON40#DNA_TcMar-Mariner","H3K79me2",22,141263,390,"DNA_TcMar-Mariner","DNA","Transposable
Elements"
"11468","UCON40#DNA_TcMar-Mariner","H3K9ac",7,141263,390,"DNA_TcMar-Mariner","DNA","Transposable
Elements"
"11469","UCON40#DNA_TcMar-Mariner","H3K9me3",41,141263,390,"DNA_TcMar-Mariner","DNA","Transposable
Elements"
"11470","UCON40#DNA_TcMar-Mariner","H4K20me1",56,141263,390,"DNA_TcMar-Mariner","DNA","Transposable
Elements"
"11471","UCON44#DNA_TcMar","H3K27ac",1,11655,28,"DNA_TcMar","DNA","Transposable
Elements"
"11472","UCON44#DNA_TcMar","H3K27me3",7,11655,28,"DNA_TcMar","DNA","Transposable
Elements"
"11473","UCON44#DNA_TcMar","H3K36me3",5,11655,28,"DNA_TcMar","DNA","Transposable
Elements"
"11474","UCON44#DNA_TcMar","H3K4me1",2,11655,28,"DNA_TcMar","DNA","Transposable
Elements"
"11475","UCON44#DNA_TcMar","H3K4me2",1,11655,28,"DNA_TcMar","DNA","Transposable
Elements"
"11476","UCON44#DNA_TcMar","H3K4me3",3,11655,28,"DNA_TcMar","DNA","Transposable
Elements"
"11477","UCON44#DNA_TcMar","H3K79me2",2,11655,28,"DNA_TcMar","DNA","Transposable
Elements"
"11478","UCON44#DNA_TcMar","H3K9ac",1,11655,28,"DNA_TcMar","DNA","Transposable
Elements"
"11479","UCON44#DNA_TcMar","H3K9me3",2,11655,28,"DNA_TcMar","DNA","Transposable
Elements"
"11480","UCON44#DNA_TcMar","H4K20me1",4,11655,28,"DNA_TcMar","DNA","Transposable
Elements"
"11481","UCON44#DNA_TcMar-Tigger","H3K27ac",30,187584,645,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11482","UCON44#DNA_TcMar-Tigger","H3K27me3",131,187584,645,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11483","UCON44#DNA_TcMar-Tigger","H3K36me3",87,187584,645,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11484","UCON44#DNA_TcMar-Tigger","H3K4me1",58,187584,645,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11485","UCON44#DNA_TcMar-Tigger","H3K4me2",34,187584,645,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11486","UCON44#DNA_TcMar-Tigger","H3K4me3",71,187584,645,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11487","UCON44#DNA_TcMar-Tigger","H3K79me2",47,187584,645,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11488","UCON44#DNA_TcMar-Tigger","H3K9ac",20,187584,645,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11489","UCON44#DNA_TcMar-Tigger","H3K9me3",70,187584,645,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11490","UCON44#DNA_TcMar-Tigger","H4K20me1",97,187584,645,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11491","UCON51#LTR","H3K27ac",1,7679,36,"LTR","LTR","LTR"
"11492","UCON51#LTR","H3K27me3",13,7679,36,"LTR","LTR","LTR"
"11493","UCON51#LTR","H3K36me3",3,7679,36,"LTR","LTR","LTR"
"11494","UCON51#LTR","H3K4me1",3,7679,36,"LTR","LTR","LTR"
"11495","UCON51#LTR","H3K4me2",3,7679,36,"LTR","LTR","LTR"
"11496","UCON51#LTR","H3K4me3",2,7679,36,"LTR","LTR","LTR"
"11497","UCON51#LTR","H3K79me2",1,7679,36,"LTR","LTR","LTR"
"11498","UCON51#LTR","H3K9ac",2,7679,36,"LTR","LTR","LTR"
"11499","UCON51#LTR","H3K9me3",3,7679,36,"LTR","LTR","LTR"
"11500","UCON51#LTR","H4K20me1",5,7679,36,"LTR","LTR","LTR"
"11501","UCON55#DNA_TcMar-Tigger","H3K27ac",26,65833,646,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11502","UCON55#DNA_TcMar-Tigger","H3K27me3",162,65833,646,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11503","UCON55#DNA_TcMar-Tigger","H3K36me3",80,65833,646,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11504","UCON55#DNA_TcMar-Tigger","H3K4me1",61,65833,646,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11505","UCON55#DNA_TcMar-Tigger","H3K4me2",37,65833,646,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11506","UCON55#DNA_TcMar-Tigger","H3K4me3",64,65833,646,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11507","UCON55#DNA_TcMar-Tigger","H3K79me2",46,65833,646,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11508","UCON55#DNA_TcMar-Tigger","H3K9ac",17,65833,646,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11509","UCON55#DNA_TcMar-Tigger","H3K9me3",57,65833,646,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11510","UCON55#DNA_TcMar-Tigger","H4K20me1",96,65833,646,"DNA_TcMar-Tigger","DNA","Transposable
Elements"
"11511","UCON58#DNA","H3K27ac",14,102825,395,"DNA","DNA","Transposable
Elements"
"11512","UCON58#DNA","H3K27me3",122,102825,395,"DNA","DNA","Transposable
Elements"
"11513","UCON58#DNA","H3K36me3",41,102825,395,"DNA","DNA","Transposable
Elements"
"11514","UCON58#DNA","H3K4me1",27,102825,395,"DNA","DNA","Transposable
Elements"
"11515","UCON58#DNA","H3K4me2",20,102825,395,"DNA","DNA","Transposable
Elements"
"11516","UCON58#DNA","H3K4me3",32,102825,395,"DNA","DNA","Transposable
Elements"
"11517","UCON58#DNA","H3K79me2",19,102825,395,"DNA","DNA","Transposable
Elements"
"11518","UCON58#DNA","H3K9ac",11,102825,395,"DNA","DNA","Transposable
Elements"
"11519","UCON58#DNA","H3K9me3",35,102825,395,"DNA","DNA","Transposable
Elements"
"11520","UCON58#DNA","H4K20me1",74,102825,395,"DNA","DNA","Transposable
Elements"
"11521","UCON58#DNA?","H3K27ac",0,1779,5,"DNA?","DNA?","Transposable
Elements"
"11522","UCON58#DNA?","H3K27me3",2,1779,5,"DNA?","DNA?","Transposable
Elements"
"11523","UCON58#DNA?","H3K36me3",1,1779,5,"DNA?","DNA?","Transposable
Elements"
"11524","UCON58#DNA?","H3K4me1",0,1779,5,"DNA?","DNA?","Transposable
Elements"
"11525","UCON58#DNA?","H3K4me2",0,1779,5,"DNA?","DNA?","Transposable
Elements"
"11526","UCON58#DNA?","H3K4me3",0,1779,5,"DNA?","DNA?","Transposable
Elements"
"11527","UCON58#DNA?","H3K79me2",0,1779,5,"DNA?","DNA?","Transposable
Elements"
"11528","UCON58#DNA?","H3K9ac",0,1779,5,"DNA?","DNA?","Transposable
Elements"
"11529","UCON58#DNA?","H3K9me3",1,1779,5,"DNA?","DNA?","Transposable
Elements"
"11530","UCON58#DNA?","H4K20me1",1,1779,5,"DNA?","DNA?","Transposable
Elements"
"11531","UCON59#DNA","H3K27ac",4,11993,77,"DNA","DNA","Transposable
Elements"
"11532","UCON59#DNA","H3K27me3",17,11993,77,"DNA","DNA","Transposable
Elements"
"11533","UCON59#DNA","H3K36me3",6,11993,77,"DNA","DNA","Transposable
Elements"
"11534","UCON59#DNA","H3K4me1",8,11993,77,"DNA","DNA","Transposable
Elements"
"11535","UCON59#DNA","H3K4me2",3,11993,77,"DNA","DNA","Transposable
Elements"
"11536","UCON59#DNA","H3K4me3",9,11993,77,"DNA","DNA","Transposable
Elements"
"11537","UCON59#DNA","H3K79me2",2,11993,77,"DNA","DNA","Transposable
Elements"
"11538","UCON59#DNA","H3K9ac",3,11993,77,"DNA","DNA","Transposable
Elements"
"11539","UCON59#DNA","H3K9me3",13,11993,77,"DNA","DNA","Transposable
Elements"
"11540","UCON59#DNA","H4K20me1",12,11993,77,"DNA","DNA","Transposable
Elements"
"11541","UCON62#DNA_Crypton","H3K27ac",3,3980,42,"DNA_Crypton","DNA","Transposable
Elements"
"11542","UCON62#DNA_Crypton","H3K27me3",11,3980,42,"DNA_Crypton","DNA","Transposable
Elements"
"11543","UCON62#DNA_Crypton","H3K36me3",2,3980,42,"DNA_Crypton","DNA","Transposable
Elements"
"11544","UCON62#DNA_Crypton","H3K4me1",4,3980,42,"DNA_Crypton","DNA","Transposable
Elements"
"11545","UCON62#DNA_Crypton","H3K4me2",2,3980,42,"DNA_Crypton","DNA","Transposable
Elements"
"11546","UCON62#DNA_Crypton","H3K4me3",3,3980,42,"DNA_Crypton","DNA","Transposable
Elements"
"11547","UCON62#DNA_Crypton","H3K79me2",2,3980,42,"DNA_Crypton","DNA","Transposable
Elements"
"11548","UCON62#DNA_Crypton","H3K9ac",2,3980,42,"DNA_Crypton","DNA","Transposable
Elements"
"11549","UCON62#DNA_Crypton","H3K9me3",6,3980,42,"DNA_Crypton","DNA","Transposable
Elements"
"11550","UCON62#DNA_Crypton","H4K20me1",7,3980,42,"DNA_Crypton","DNA","Transposable
Elements"
"11551","UCON69#DNA_hAT","H3K27ac",0,11638,38,"DNA_hAT","DNA","Transposable
Elements"
"11552","UCON69#DNA_hAT","H3K27me3",14,11638,38,"DNA_hAT","DNA","Transposable
Elements"
"11553","UCON69#DNA_hAT","H3K36me3",3,11638,38,"DNA_hAT","DNA","Transposable
Elements"
"11554","UCON69#DNA_hAT","H3K4me1",5,11638,38,"DNA_hAT","DNA","Transposable
Elements"
"11555","UCON69#DNA_hAT","H3K4me2",1,11638,38,"DNA_hAT","DNA","Transposable
Elements"
"11556","UCON69#DNA_hAT","H3K4me3",2,11638,38,"DNA_hAT","DNA","Transposable
Elements"
"11557","UCON69#DNA_hAT","H3K79me2",0,11638,38,"DNA_hAT","DNA","Transposable
Elements"
"11558","UCON69#DNA_hAT","H3K9ac",0,11638,38,"DNA_hAT","DNA","Transposable
Elements"
"11559","UCON69#DNA_hAT","H3K9me3",5,11638,38,"DNA_hAT","DNA","Transposable
Elements"
"11560","UCON69#DNA_hAT","H4K20me1",8,11638,38,"DNA_hAT","DNA","Transposable
Elements"
"11561","UCON7#DNA","H3K27ac",5,51693,157,"DNA","DNA","Transposable
Elements"
"11562","UCON7#DNA","H3K27me3",68,51693,157,"DNA","DNA","Transposable
Elements"
"11563","UCON7#DNA","H3K36me3",0,51693,157,"DNA","DNA","Transposable
Elements"
"11564","UCON7#DNA","H3K4me1",6,51693,157,"DNA","DNA","Transposable
Elements"
"11565","UCON7#DNA","H3K4me2",5,51693,157,"DNA","DNA","Transposable
Elements"
"11566","UCON7#DNA","H3K4me3",10,51693,157,"DNA","DNA","Transposable
Elements"
"11567","UCON7#DNA","H3K79me2",0,51693,157,"DNA","DNA","Transposable
Elements"
"11568","UCON7#DNA","H3K9ac",4,51693,157,"DNA","DNA","Transposable
Elements"
"11569","UCON7#DNA","H3K9me3",30,51693,157,"DNA","DNA","Transposable
Elements"
"11570","UCON7#DNA","H4K20me1",29,51693,157,"DNA","DNA","Transposable
Elements"
"11571","UCON73#DNA_hAT","H3K27ac",17,39425,451,"DNA_hAT","DNA","Transposable
Elements"
"11572","UCON73#DNA_hAT","H3K27me3",119,39425,451,"DNA_hAT","DNA","Transposable
Elements"
"11573","UCON73#DNA_hAT","H3K36me3",43,39425,451,"DNA_hAT","DNA","Transposable
Elements"
"11574","UCON73#DNA_hAT","H3K4me1",40,39425,451,"DNA_hAT","DNA","Transposable
Elements"
"11575","UCON73#DNA_hAT","H3K4me2",28,39425,451,"DNA_hAT","DNA","Transposable
Elements"
"11576","UCON73#DNA_hAT","H3K4me3",54,39425,451,"DNA_hAT","DNA","Transposable
Elements"
"11577","UCON73#DNA_hAT","H3K79me2",27,39425,451,"DNA_hAT","DNA","Transposable
Elements"
"11578","UCON73#DNA_hAT","H3K9ac",10,39425,451,"DNA_hAT","DNA","Transposable
Elements"
"11579","UCON73#DNA_hAT","H3K9me3",46,39425,451,"DNA_hAT","DNA","Transposable
Elements"
"11580","UCON73#DNA_hAT","H4K20me1",67,39425,451,"DNA_hAT","DNA","Transposable
Elements"
"11581","UCON78#DNA","H3K27ac",16,80730,338,"DNA","DNA","Transposable
Elements"
"11582","UCON78#DNA","H3K27me3",81,80730,338,"DNA","DNA","Transposable
Elements"
"11583","UCON78#DNA","H3K36me3",37,80730,338,"DNA","DNA","Transposable
Elements"
"11584","UCON78#DNA","H3K4me1",26,80730,338,"DNA","DNA","Transposable
Elements"
"11585","UCON78#DNA","H3K4me2",22,80730,338,"DNA","DNA","Transposable
Elements"
"11586","UCON78#DNA","H3K4me3",34,80730,338,"DNA","DNA","Transposable
Elements"
"11587","UCON78#DNA","H3K79me2",22,80730,338,"DNA","DNA","Transposable
Elements"
"11588","UCON78#DNA","H3K9ac",13,80730,338,"DNA","DNA","Transposable
Elements"
"11589","UCON78#DNA","H3K9me3",29,80730,338,"DNA","DNA","Transposable
Elements"
"11590","UCON78#DNA","H4K20me1",58,80730,338,"DNA","DNA","Transposable
Elements"
"11591","UCON8#DNA","H3K27ac",11,205780,324,"DNA","DNA","Transposable
Elements"
"11592","UCON8#DNA","H3K27me3",91,205780,324,"DNA","DNA","Transposable
Elements"
"11593","UCON8#DNA","H3K36me3",17,205780,324,"DNA","DNA","Transposable
Elements"
"11594","UCON8#DNA","H3K4me1",29,205780,324,"DNA","DNA","Transposable
Elements"
"11595","UCON8#DNA","H3K4me2",16,205780,324,"DNA","DNA","Transposable
Elements"
"11596","UCON8#DNA","H3K4me3",38,205780,324,"DNA","DNA","Transposable
Elements"
"11597","UCON8#DNA","H3K79me2",16,205780,324,"DNA","DNA","Transposable
Elements"
"11598","UCON8#DNA","H3K9ac",15,205780,324,"DNA","DNA","Transposable
Elements"
"11599","UCON8#DNA","H3K9me3",43,205780,324,"DNA","DNA","Transposable
Elements"
"11600","UCON8#DNA","H4K20me1",48,205780,324,"DNA","DNA","Transposable
Elements"
"11601","UCON80#DNA_hAT-Blackjack","H3K27ac",6,6600,109,"DNA_hAT-Blackjack","DNA","Transposable
Elements"
"11602","UCON80#DNA_hAT-Blackjack","H3K27me3",21,6600,109,"DNA_hAT-Blackjack","DNA","Transposable
Elements"
"11603","UCON80#DNA_hAT-Blackjack","H3K36me3",11,6600,109,"DNA_hAT-Blackjack","DNA","Transposable
Elements"
"11604","UCON80#DNA_hAT-Blackjack","H3K4me1",13,6600,109,"DNA_hAT-Blackjack","DNA","Transposable
Elements"
"11605","UCON80#DNA_hAT-Blackjack","H3K4me2",9,6600,109,"DNA_hAT-Blackjack","DNA","Transposable
Elements"
"11606","UCON80#DNA_hAT-Blackjack","H3K4me3",14,6600,109,"DNA_hAT-Blackjack","DNA","Transposable
Elements"
"11607","UCON80#DNA_hAT-Blackjack","H3K79me2",6,6600,109,"DNA_hAT-Blackjack","DNA","Transposable
Elements"
"11608","UCON80#DNA_hAT-Blackjack","H3K9ac",6,6600,109,"DNA_hAT-Blackjack","DNA","Transposable
Elements"
"11609","UCON80#DNA_hAT-Blackjack","H3K9me3",11,6600,109,"DNA_hAT-Blackjack","DNA","Transposable
Elements"
"11610","UCON80#DNA_hAT-Blackjack","H4K20me1",12,6600,109,"DNA_hAT-Blackjack","DNA","Transposable
Elements"
"11611","UCON81#DNA_hAT-Charlie","H3K27ac",4,4981,96,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11612","UCON81#DNA_hAT-Charlie","H3K27me3",15,4981,96,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11613","UCON81#DNA_hAT-Charlie","H3K36me3",15,4981,96,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11614","UCON81#DNA_hAT-Charlie","H3K4me1",11,4981,96,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11615","UCON81#DNA_hAT-Charlie","H3K4me2",5,4981,96,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11616","UCON81#DNA_hAT-Charlie","H3K4me3",13,4981,96,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11617","UCON81#DNA_hAT-Charlie","H3K79me2",7,4981,96,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11618","UCON81#DNA_hAT-Charlie","H3K9ac",1,4981,96,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11619","UCON81#DNA_hAT-Charlie","H3K9me3",11,4981,96,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11620","UCON81#DNA_hAT-Charlie","H4K20me1",14,4981,96,"DNA_hAT-Charlie","DNA","Transposable
Elements"
"11621","UCON83#DNA","H3K27ac",1,5799,38,"DNA","DNA","Transposable
Elements"
"11622","UCON83#DNA","H3K27me3",18,5799,38,"DNA","DNA","Transposable
Elements"
"11623","UCON83#DNA","H3K36me3",4,5799,38,"DNA","DNA","Transposable
Elements"
"11624","UCON83#DNA","H3K4me1",4,5799,38,"DNA","DNA","Transposable
Elements"
"11625","UCON83#DNA","H3K4me2",1,5799,38,"DNA","DNA","Transposable
Elements"
"11626","UCON83#DNA","H3K4me3",2,5799,38,"DNA","DNA","Transposable
Elements"
"11627","UCON83#DNA","H3K79me2",1,5799,38,"DNA","DNA","Transposable
Elements"
"11628","UCON83#DNA","H3K9ac",0,5799,38,"DNA","DNA","Transposable
Elements"
"11629","UCON83#DNA","H3K9me3",5,5799,38,"DNA","DNA","Transposable
Elements"
"11630","UCON83#DNA","H4K20me1",2,5799,38,"DNA","DNA","Transposable
Elements"
"11631","UCON86#LINE_L2","H3K27ac",5,75806,175,"LINE_L2","LINE","LINE"
"11632","UCON86#LINE_L2","H3K27me3",59,75806,175,"LINE_L2","LINE","LINE"
"11633","UCON86#LINE_L2","H3K36me3",17,75806,175,"LINE_L2","LINE","LINE"
"11634","UCON86#LINE_L2","H3K4me1",15,75806,175,"LINE_L2","LINE","LINE"
"11635","UCON86#LINE_L2","H3K4me2",9,75806,175,"LINE_L2","LINE","LINE"
"11636","UCON86#LINE_L2","H3K4me3",19,75806,175,"LINE_L2","LINE","LINE"
"11637","UCON86#LINE_L2","H3K79me2",5,75806,175,"LINE_L2","LINE","LINE"
"11638","UCON86#LINE_L2","H3K9ac",3,75806,175,"LINE_L2","LINE","LINE"
"11639","UCON86#LINE_L2","H3K9me3",17,75806,175,"LINE_L2","LINE","LINE"
"11640","UCON86#LINE_L2","H4K20me1",26,75806,175,"LINE_L2","LINE","LINE"
"11641","UCON89#DNA_hAT","H3K27ac",10,11887,129,"DNA_hAT","DNA","Transposable
Elements"
"11642","UCON89#DNA_hAT","H3K27me3",30,11887,129,"DNA_hAT","DNA","Transposable
Elements"
"11643","UCON89#DNA_hAT","H3K36me3",4,11887,129,"DNA_hAT","DNA","Transposable
Elements"
"11644","UCON89#DNA_hAT","H3K4me1",12,11887,129,"DNA_hAT","DNA","Transposable
Elements"
"11645","UCON89#DNA_hAT","H3K4me2",10,11887,129,"DNA_hAT","DNA","Transposable
Elements"
"11646","UCON89#DNA_hAT","H3K4me3",18,11887,129,"DNA_hAT","DNA","Transposable
Elements"
