"","n.trees","interaction.depth","shrinkage","n.minobsinnode","obs","rowIndex","pred","BLCA","BRCA","CESC","COAD_READ","HNSC","LIHC","LUAD","LUSC","OV","PRAD","STAD","THCA","Resample"
"1",150,3,0.1,10,"THCA",324,"PRAD",0.000121775420261828,0.00223056845498863,6.06885588086882e-05,0.00100842180801917,0.0120648220626676,0.000180007105741394,0.000530626787589409,0.000266565402472651,8.86785037106483e-05,0.851156910024176,0.000804899829767821,0.131486036041797,"Fold3.Rep1"
"2",150,3,0.1,10,"CESC",452,"BRCA",0.000407265082888294,0.723519765768317,0.080333318489352,0.00423485809504535,0.169697749511845,0.000451129760547086,0.00454092422567601,0.00249505502017212,0.00953064892446769,5.26733311220166e-05,0.00280791149134492,0.00192870029922314,"Fold3.Rep1"
"3",150,3,0.1,10,"BRCA",457,"BRCA",0.000935531436688326,0.565370469754973,0.433095596713898,9.77633793215535e-06,6.51914253310046e-05,1.19857960744626e-06,4.36771986481247e-05,7.07539369175174e-06,0.000163483167552466,5.45025558605196e-07,0.000305194508761498,2.2604573571408e-06,"Fold3.Rep1"
"4",150,3,0.1,10,"COAD_READ",462,"COAD_READ",0.000395511338055333,0.204635777234544,0.000606238942859162,0.620135758607198,0.170740471373353,0.000154534252010147,0.000713747379164401,0.000334276232592362,0.000180622111538372,4.42982384841533e-05,0.00193007525597282,0.000128689034227567,"Fold3.Rep1"
"5",150,3,0.1,10,"COAD_READ",518,"LIHC",8.70456249153043e-06,0.00341899136458865,1.84688857830296e-05,0.0040440544446137,0.000118720478847378,0.992155390929084,0.000112060020772538,1.58007830138845e-05,7.10659271427683e-06,1.35062373548623e-06,8.98549152687192e-05,9.49639908702849e-06,"Fold3.Rep1"
"6",150,3,0.1,10,"CESC",453,"CESC",1.27676976221802e-05,8.46973847089232e-05,0.999847254002911,2.56242065295754e-06,1.58424821776902e-06,4.84003516560794e-09,2.65115718260545e-05,1.31331935897993e-05,1.09518378167746e-06,3.17825300889532e-08,9.55710323789932e-06,8.00570886220521e-07,"Fold3.Rep1"
"7",150,3,0.1,10,"THCA",323,"THCA",0.000706221888504725,0.017507648879463,0.000336931697307954,0.00719033397266894,0.0145932472830235,0.000999366286751527,0.014226382546471,0.00147017100300573,0.000811854693063625,0.000313368767795844,0.00883933264588174,0.933005140336062,"Fold3.Rep1"
"8",150,3,0.1,10,"CESC",443,"BRCA",6.33032648790561e-08,0.999846891140381,5.17957341128194e-08,0.000144077706343946,8.18016273231031e-07,4.27220144552245e-07,6.19615348160001e-07,6.41065191784849e-06,1.51702113819402e-07,1.92556202957745e-08,2.50577253850823e-07,2.19015604797571e-07,"Fold3.Rep1"
"9",150,3,0.1,10,"LUSC",157,"LUSC",3.76282532724467e-08,4.86078873825494e-07,2.36678668697012e-08,4.2782088345355e-05,2.21736194905082e-05,1.2281843728566e-07,2.05863765788638e-05,0.999912806223771,3.38893975237472e-08,1.41337604963992e-07,4.65085200841557e-07,3.41186179509049e-07,"Fold3.Rep1"
"10",150,3,0.1,10,"COAD_READ",521,"COAD_READ",0.000153181260843105,0.00372297223278379,4.88972619105967e-05,0.978263712026769,0.00865873843612398,0.00751756962609137,0.000435821903147739,0.0001487249371491,6.93266142328475e-05,0.000248137350724929,0.000420697729302259,0.000312220620921537,"Fold3.Rep1"
"11",150,3,0.1,10,"BRCA",458,"BRCA",1.76117396093715e-06,0.999683855375601,3.21125609954853e-05,0.000231417467924808,3.52642987325454e-05,1.66507042383499e-06,5.29613398125149e-06,2.18967477354931e-06,9.10230131004314e-07,3.70580961258617e-07,3.31093484716844e-06,1.84649766728142e-06,"Fold3.Rep1"
"12",150,3,0.1,10,"COAD_READ",517,"COAD_READ",6.62287732145968e-06,1.05813562176089e-05,5.69839555598915e-08,0.999977509181046,3.88485472959397e-07,7.99365036245023e-08,7.23605902009108e-07,1.86054679418781e-07,4.38570466310806e-08,1.38417515394497e-08,3.6722427476142e-06,1.21577355950018e-07,"Fold3.Rep1"
"13",150,3,0.1,10,"LUSC",181,"LUSC",0.000326300305894506,0.0020375889287391,4.99421636027788e-05,0.000480541177492419,0.00191451505357586,9.34469419991726e-05,0.00155840728525955,0.988976272796869,6.40617176989787e-05,4.12060708308979e-05,0.0037414812786724,0.000716236279365941,"Fold3.Rep1"
"14",150,3,0.1,10,"LUSC",160,"LUSC",0.00114108546529475,0.000474666297887774,0.0219377241871759,0.000850899896939216,0.000485723603556069,1.13535246347362e-05,0.00108612025010831,0.961276858915237,0.0118327429997543,2.33164354899059e-06,0.00077700799294594,0.000123485222916928,"Fold3.Rep1"
"15",150,3,0.1,10,"COAD_READ",514,"COAD_READ",1.95846100780401e-07,3.26356564641321e-05,3.26705558541773e-07,0.999934570724993,1.04189882020594e-05,1.05968637713206e-05,5.69845649332075e-06,2.01854306889356e-06,6.18564294782188e-07,1.28139662858446e-07,1.33724790593991e-06,1.4542634838375e-06,"Fold3.Rep1"
"16",150,3,0.1,10,"LUSC",173,"LUSC",3.92885047397324e-05,1.44544695887305e-05,0.000728138422734709,1.12345430175654e-06,0.000101207124885779,3.28688505033299e-07,0.00132060120198795,0.997755834111258,1.85197493138763e-05,1.20956759517595e-06,1.86495217157121e-05,6.45183373110479e-07,"Fold3.Rep1"
"17",150,3,0.1,10,"THCA",335,"THCA",2.54368074216285e-07,8.25951615238903e-06,1.68542692394176e-07,2.19338999241361e-06,2.27596267985154e-06,4.99911068037992e-07,4.58311774571322e-06,6.69568758361914e-07,7.04957288744766e-07,1.00187482261631e-06,4.93613863930153e-06,0.999974452652086,"Fold3.Rep1"
"18",150,3,0.1,10,"LUSC",191,"LUSC",0.00175601717464212,0.0313705845661718,0.00100010418223398,0.00661859186404125,0.0287223580681008,0.00258165728492293,0.168656044634207,0.695248734684359,0.00232992340553615,0.00126107517846547,0.0318127681137065,0.0286421408436123,"Fold3.Rep1"
"19",150,3,0.1,10,"LUSC",171,"LUSC",0.000200851903733127,0.000868120136352258,4.29940691539688e-05,0.00010961988269128,0.000293599728567607,3.14122172282275e-05,9.53241588226566e-05,0.755170228530444,0.163525395093771,2.85826956734728e-05,0.0795377588003394,9.61127832236288e-05,"Fold3.Rep1"
"20",150,3,0.1,10,"COAD_READ",525,"COAD_READ",7.4109880295718e-06,0.00342213875860716,7.96797760282626e-06,0.993842323921819,0.000384716329685957,6.22343159113773e-05,0.00172497536273854,0.000217729691811492,5.65064612951321e-05,5.29417675163605e-06,0.000175910384486408,9.27916312609617e-05,"Fold3.Rep1"
"21",150,3,0.1,10,"LUSC",151,"LUSC",0.000303990366901471,0.00245570400881397,0.000111455376250409,0.000959426985329969,0.00386947823060062,0.000205236358103314,0.0016860160844613,0.963900231440952,0.000127330175596443,0.000146112598596745,0.024699419484694,0.00153559888969947,"Fold3.Rep1"
"22",150,3,0.1,10,"CESC",459,"HNSC",1.01707614115522e-06,0.00429585432786743,0.000866492379473239,2.53914905559281e-05,0.962387222832716,0.000175571407380592,4.35418652299112e-05,0.0292744455120865,0.00291258327966166,9.9576636188315e-08,9.70371397018628e-06,8.07653828143703e-06,"Fold2.Rep1"
"23",150,3,0.1,10,"LUSC",194,"LUSC",2.27249119092793e-07,4.33429418024482e-07,5.02400617653466e-07,1.6501143153649e-07,2.40541816522614e-05,1.28158652437183e-08,4.49575908170953e-06,0.999963838188814,5.12914079551526e-06,8.20871865585116e-07,2.91478085630211e-07,2.94732536539269e-08,"Fold3.Rep1"
"24",150,3,0.1,10,"BLCA",474,"BLCA",0.986511613805183,0.000636572721472245,1.76115451643503e-05,0.000470797492995377,0.000251179987916195,8.44249899730646e-05,0.000249552344733376,0.000207229156765598,0.000172270269389885,0.0064243352362522,0.000258345820159535,0.00471606662999485,"Fold2.Rep1"
"25",150,3,0.1,10,"BLCA",475,"THCA",0.000459883349484786,0.00365560471035521,0.00219713293492227,0.00388382543465047,5.48484411762178e-05,2.73072111619209e-05,0.102201267430444,0.000366391048280718,0.000181548101926251,0.000118394350482532,0.183621166411611,0.703232630575505,"Fold2.Rep1"
"26",150,3,0.1,10,"BLCA",476,"STAD",0.0410388813633477,0.00587264453378527,0.000638213530029782,0.000285214734172757,0.307585739644083,8.42332180421805e-05,0.0319830337266424,0.00207440036194128,0.00408978781717794,0.00225143399983406,0.603765138435199,0.000331278635745004,"Fold2.Rep1"
"27",150,3,0.1,10,"LIHC",465,"BRCA",0.00152539986148917,0.833104746828194,0.00288102532202127,0.00217154153917141,0.0630539581447944,0.0754591644447639,0.000418146379308911,0.00350793570503354,0.00351273099738664,0.000306028101660285,0.0135689723447832,0.000490350331393623,"Fold2.Rep1"
"28",150,3,0.1,10,"COAD_READ",502,"COAD_READ",3.69339652681984e-07,0.000649904529536306,1.02402666808495e-06,0.993045191494789,2.07196021137734e-07,0.00223595907866733,0.0040341099973864,2.97362441419447e-05,2.25865630830647e-06,3.57040147994996e-09,1.18426710503677e-06,5.15993218237903e-08,"Fold2.Rep1"
"29",150,3,0.1,10,"LIHC",466,"LIHC",1.59651414987126e-08,0.000285181456749846,2.14591651853949e-06,0.00557290349757412,1.85134126915394e-06,0.994125174663275,2.33207326897356e-07,1.02451785814057e-08,1.24503861691166e-05,2.1418454807877e-09,2.11121980098682e-08,1.00667537628165e-08,"Fold3.Rep1"
"30",150,3,0.1,10,"LIHC",468,"LIHC",1.59304788613476e-07,0.000469964568445404,2.85308515733451e-05,0.000461700337062299,5.69298325055462e-05,0.998978641254297,1.43988215021664e-06,5.76854162215686e-07,3.21194401600808e-07,9.14962591718425e-08,9.3323036724067e-07,7.11193987118323e-07,"Fold3.Rep1"
"31",150,3,0.1,10,"COAD_READ",499,"COAD_READ",2.12954599881717e-08,9.82013147876878e-05,1.01783458781871e-07,0.999562708870528,8.06372519940923e-08,0.000197731628546944,0.000134910563946748,5.80646742346314e-06,2.97418349808861e-07,2.25837698934025e-09,1.27238239865522e-07,1.05236297506249e-08,"Fold2.Rep1"
"32",150,3,0.1,10,"LUAD",139,"CESC",0.00840681336572695,0.0319053470154542,0.951567868888158,0.000133582764496059,0.000115052236153273,1.99156453392801e-06,0.0062862494115897,0.000570551095381138,0.000430537466643038,6.6733489495012e-07,0.000474797101625231,0.000106541755343767,"Fold3.Rep1"
"33",150,3,0.1,10,"LUSC",148,"LUSC",0.00131380133505145,0.0168795662268343,0.000369750048027935,0.00342818658771129,0.0126758039958583,0.000910655913609559,0.00544740388405218,0.929618016613927,0.000584522384391709,0.000349119632294442,0.0172033430958335,0.0112198302824082,"Fold3.Rep1"
"34",150,3,0.1,10,"BRCA",484,"BRCA",0.00585600018883731,0.851337500004052,0.00536189237654958,7.18124893910184e-05,0.0158055064523198,0.000464249056271034,0.00161854161287024,0.0124351011479102,0.106951143998132,3.85310150637978e-06,6.19072378433871e-05,3.24923343164012e-05,"Fold3.Rep1"
"35",150,3,0.1,10,"BLCA",493,"BLCA",0.863115728033868,0.000529878912216496,0.000664092553616968,0.000245680304019628,0.000384817724519104,4.42684274861257e-05,0.000844445523370709,0.125970257381107,0.00799755964047368,5.13913854491178e-06,9.38765758098301e-05,0.000104255784967212,"Fold3.Rep1"
"36",150,3,0.1,10,"BLCA",494,"BLCA",0.80091771108853,0.00206025178927377,0.001006056885136,0.0109136067791926,0.000971337796916738,0.000133771288927099,0.00471148701654837,0.0002057501576279,7.10747320316377e-05,0.00467597527882912,0.0537111586413669,0.120621818545619,"Fold3.Rep1"
"37",150,3,0.1,10,"BLCA",503,"THCA",0.0890301980349718,0.0801132502488306,0.00220969574362563,0.014080570367315,0.0660096810994202,0.00405975777511334,0.0190473916754465,0.0103007775829068,0.0718473798169342,0.0305108184013644,0.13404557374814,0.478744905505931,"Fold3.Rep1"
"38",150,3,0.1,10,"BLCA",510,"STAD",0.164166013590867,0.0122398133478834,0.00113686051690854,0.0172612665415923,0.147003813301535,0.000628951613759419,0.00373049673074364,0.00702685670263659,0.0039566431855428,0.0319625331702439,0.58550426289477,0.025382488403518,"Fold3.Rep1"
"39",150,3,0.1,10,"LIHC",100,"LIHC",1.47034207658661e-05,0.000169096995153041,2.61522793111803e-06,0.000442523527409882,1.15754910853901e-05,0.996013990434673,0.00149880598351021,0.000194142509751314,0.000324434530547479,1.12130327039773e-06,0.00132246890073561,4.5216751671394e-06,"Fold3.Rep1"
"40",150,3,0.1,10,"LUAD",103,"LUAD",0.279734140137423,0.00078959349614773,5.45350222546264e-06,3.70319781008794e-05,5.4424231555494e-05,3.91834288454195e-05,0.617592956581834,0.000198693801971233,1.78987168002458e-05,2.57137705893935e-06,0.101520006578449,8.04616958849087e-06,"Fold3.Rep1"
"41",150,3,0.1,10,"LUAD",105,"LUAD",0.00159037890584873,1.03138236898162e-05,1.04994827844103e-06,6.71110099075531e-07,1.2318337779819e-05,3.92452709536237e-06,0.998332116633958,1.03218379003079e-06,1.69634405979171e-05,1.00343736249702e-06,2.90663234568748e-05,1.1613280434783e-06,"Fold3.Rep1"
"42",150,3,0.1,10,"LUAD",116,"LUAD",1.39058363676574e-05,5.31971291753064e-06,1.31501293281622e-06,3.12935832866496e-05,5.96328824389385e-05,7.06862131094192e-06,0.985399282710029,0.0137718083821422,0.000617545138695503,2.53991891810091e-07,8.84987401468992e-05,4.07538784001578e-06,"Fold3.Rep1"
"43",150,3,0.1,10,"LUAD",118,"BRCA",0.000639362095652896,0.961439613021378,0.0256641491721828,0.000554139465088456,0.000252497142204039,4.59245100032482e-05,0.000611712982891012,0.00754833178184102,0.000326116822460897,4.36069775107145e-05,0.00231360408713364,0.0005609419416535,"Fold3.Rep1"
"44",150,3,0.1,10,"BRCA",119,"BRCA",7.38292133978806e-07,0.998791256666412,1.202245069438e-05,0.000918157750593224,7.61675004460313e-05,2.45543520396684e-06,3.89484013692378e-05,4.33069493711187e-05,7.32268087873372e-05,3.66607307325043e-07,3.89917726221371e-05,4.36136505915328e-06,"Fold3.Rep1"
"45",150,3,0.1,10,"LUAD",122,"LUAD",0.000905225456584528,0.000441381767258748,1.29638575580457e-05,1.12325453696726e-05,1.48860372682868e-05,8.35365373035496e-05,0.984107718969919,1.46602746772298e-05,3.73040460660274e-05,1.31193803325444e-06,0.014356630095751,1.31484742108776e-05,"Fold3.Rep1"
"46",150,3,0.1,10,"LUAD",136,"LUAD",3.07334833424516e-05,0.00309508070274637,3.84099375048984e-05,0.0286233142583148,0.1248505956538,0.421003703275151,0.421407304358279,0.00011443420023395,9.39714858291102e-05,3.99299287371635e-05,0.000492039312755601,0.000210483403305633,"Fold3.Rep1"
"47",150,3,0.1,10,"BRCA",7,"BRCA",9.83433905828063e-06,0.998321331373845,0.000121885388402187,0.000225255338036648,0.000816805325313346,3.30694596226405e-05,4.92409486447175e-05,5.35716082875892e-05,0.000204330468715267,2.11801766398293e-06,0.000134775616333065,2.77821160773935e-05,"Fold2.Rep1"
"48",150,3,0.1,10,"BRCA",13,"BRCA",2.22302105785596e-05,0.966592496078693,0.0310424733907951,1.01696155061223e-06,2.9711100921608e-05,3.31245825983662e-05,5.4222399544329e-05,0.000197015948600564,0.00202437520849812,4.48098204070727e-08,2.54745338715755e-06,7.41855011976812e-07,"Fold2.Rep1"
"49",150,3,0.1,10,"BRCA",14,"BRCA",8.20985942280834e-06,0.969530152339572,0.0168949627205994,1.58162063897463e-05,1.6631244001829e-05,0.000762955376797695,0.0082803434865316,0.000544131759118251,0.00389732766970256,4.93783975265671e-07,4.35986609465914e-05,5.37689294206119e-06,"Fold2.Rep1"
"50",150,3,0.1,10,"BRCA",15,"BRCA",0.000509433488573048,0.991178691332735,0.000275541236837593,0.000238566865776447,0.000240497896643031,0.000241129688025976,0.00155083543651131,0.00203628130978361,0.00166937278619015,9.51390516561029e-06,0.00189878534824626,0.000151350705511482,"Fold2.Rep1"
"51",150,3,0.1,10,"HNSC",20,"BRCA",0.00195200117420234,0.55571320409083,0.00435820520558794,0.14877203934182,0.17284753305919,0.00496953846239049,0.0136037575709413,0.0068228298650029,0.00321770125961005,0.00125762021806173,0.022859167615593,0.0636264021367703,"Fold2.Rep1"
"52",150,3,0.1,10,"HNSC",21,"HNSC",5.71596465600304e-07,0.000515916171111594,8.71134246552926e-06,0.000300515876184308,0.999118100312263,3.350851917219e-05,4.17769573025141e-06,2.69488295789412e-06,4.58511884184305e-06,1.35854296318136e-07,9.36915727527855e-06,1.71347323623604e-06,"Fold2.Rep1"
"53",150,3,0.1,10,"HNSC",22,"COAD_READ",6.06295867529094e-05,0.000784273734130861,1.57570227513136e-05,0.933113922156939,0.0454569379946102,6.53647575382566e-05,0.000193317304069349,0.000757784056452573,2.59668797386403e-05,0.00278055328130599,0.0163334772750927,0.000412015950618646,"Fold2.Rep1"
"54",150,3,0.1,10,"HNSC",23,"HNSC",3.81068077381537e-05,0.000963962257741484,2.07559246599379e-05,0.000881854582458696,0.989196295584135,9.37363997580527e-05,0.00013956976300355,0.00046437507426405,4.24970931173723e-05,0.000225486661286542,0.00770112040082937,0.000232239451007701,"Fold2.Rep1"
"55",150,3,0.1,10,"HNSC",29,"HNSC",0.0076623276654442,0.023239054735592,0.000842711972718978,0.00301067768934728,0.862724363326512,0.000857643021242216,0.023680797324233,0.0212076055354862,0.000554363579154753,0.0450281969552557,0.00935971958582006,0.00183253860919345,"Fold2.Rep1"
"56",150,3,0.1,10,"HNSC",37,"COAD_READ",0.00140079816314589,0.0578159688168515,0.001703210632463,0.798646651361021,0.085508398373114,0.00575688329327538,0.0118134516394988,0.00652614478769502,0.00272566145911123,0.000925883442097885,0.0143155212080483,0.0128614268236777,"Fold2.Rep1"
"57",150,3,0.1,10,"HNSC",46,"THCA",0.00388730139149344,0.128126026080721,0.00261725660892611,0.0195395802840973,0.0169136063407747,0.00922544122495184,0.0687678336561392,0.00905610839248796,0.00411203327175374,0.00172703108012751,0.0289481594793552,0.707079622189172,"Fold2.Rep1"
"58",150,3,0.1,10,"HNSC",50,"COAD_READ",0.0118919479728324,0.169700804144871,0.0060059872758378,0.238808583923565,0.165272019085871,0.0157845665444268,0.0777154949678975,0.0389130426139424,0.00873998223316051,0.0024228337890478,0.103580216551023,0.161164520897525,"Fold2.Rep1"
"59",150,3,0.1,10,"HNSC",51,"HNSC",0.00125781718494398,0.000193705792579859,6.29258351791036e-06,2.05033097834249e-05,0.996475626153807,1.35031904825293e-05,0.000310769960582351,0.000636806424165172,1.39244881122432e-05,5.04182112870914e-05,0.000229674108403563,0.000790958592334583,"Fold2.Rep1"
"60",150,3,0.1,10,"BRCA",53,"BRCA",4.34870172108846e-09,0.999996242318741,2.06016148217644e-06,7.36679190342502e-07,4.12487785352542e-08,2.76845472742458e-08,2.19787582284392e-07,2.32705333341962e-08,5.25193693472903e-07,9.67872269944509e-10,1.0965081969824e-07,8.68805825336362e-09,"Fold2.Rep1"
"61",150,3,0.1,10,"BRCA",66,"BRCA",1.18999003030229e-05,0.999003945536938,0.000290050261517075,7.85158201680811e-05,3.57732991382476e-05,5.39844263923855e-06,0.000423962514083521,2.25033345825444e-05,1.49495008803372e-05,8.32730064573513e-07,0.00010139707475929,1.07715849256498e-05,"Fold2.Rep1"
"62",150,3,0.1,10,"THCA",70,"THCA",0.000513339615653963,0.000125843533153937,7.29580494804277e-06,2.69763743982056e-05,9.56595170468578e-05,1.36986291967529e-05,3.25146268779393e-05,0.000624894474380333,1.35143572175624e-05,0.0378013931074056,0.000819793754616003,0.959925076205105,"Fold2.Rep1"
"63",150,3,0.1,10,"BRCA",71,"BRCA",0.000116269008140707,0.966412590458537,0.0134029262737071,0.000635061266061139,0.00140707419618907,0.0105049405302336,0.00398279926672176,0.000890481650353794,0.00237256562420515,7.10983034601325e-06,0.000195542770694095,7.26391248109449e-05,"Fold2.Rep1"
"64",150,3,0.1,10,"LIHC",75,"LIHC",0.00935625218826793,0.000339794915114235,1.63635516020854e-05,0.0479621593797751,0.00020868974673773,0.597887805172235,0.328463746100377,0.000679374435490803,0.000585863653279118,0.000212164288850974,0.0140293152370526,0.000258471331217578,"Fold2.Rep1"
"65",150,3,0.1,10,"LIHC",84,"LIHC",2.33580745472406e-09,1.57909525088846e-05,7.11109091174960e-09,4.63882902236706e-08,8.63612861385308e-08,0.999983704796486,1.24831503985905e-07,9.96230690067993e-09,1.60041408067959e-07,1.39228553055584e-09,4.09580417022305e-08,2.48689840094485e-08,"Fold2.Rep1"
"66",150,3,0.1,10,"LIHC",85,"LIHC",2.07585268793579e-09,1.34120116527622e-06,7.16872696013091e-08,7.40561517723236e-08,6.69832340864818e-08,0.999997767885947,5.62780882399879e-07,3.93454081173502e-09,8.27621314349439e-08,3.12561332901009e-10,1.28570742067783e-08,1.34631894171545e-08,"Fold2.Rep1"
"67",150,3,0.1,10,"LIHC",91,"LIHC",3.03243228203124e-06,0.00157819990961544,3.46892868935487e-06,4.34693998355608e-05,0.000101653210562677,0.998162554380075,1.34863584051147e-05,2.76118775949484e-05,2.46841843755954e-05,7.70213900762463e-07,3.14327984000182e-05,9.63630626346811e-06,"Fold2.Rep1"
"68",150,3,0.1,10,"LIHC",93,"LIHC",1.94414159278937e-06,5.41220044270839e-05,2.91407069654626e-06,7.00652693790211e-06,0.000133752857955886,0.999781085597193,8.58854331249357e-07,5.37643281767764e-07,1.38366385558251e-05,9.19149940781887e-08,3.09311025523174e-06,7.56639778476967e-07,"Fold2.Rep1"
"69",150,3,0.1,10,"COAD_READ",519,"COAD_READ",2.47276738584407e-08,2.06897463905721e-05,2.76611610299845e-07,0.999925162343672,4.86655937127412e-06,1.12268930831785e-05,3.29356464571757e-05,4.67369457997386e-06,2.11312529624566e-08,7.34463397602515e-08,2.30199835087836e-08,2.61795858670422e-08,"Fold2.Rep1"
"70",150,3,0.1,10,"COAD_READ",524,"COAD_READ",0.00011568324722773,0.000242529606513233,7.76771911395268e-06,0.965750638816332,0.000148982823461321,0.000295165556107049,0.00654047675042059,5.9904152944288e-05,0.0001362415642344,2.81111676607337e-05,0.0266458582588661,2.86403371182582e-05,"Fold2.Rep1"
"71",150,3,0.1,10,"BRCA",469,"BRCA",0.000234569743891259,0.930937446145122,0.0683206468415135,4.84267191690972e-05,0.000278274442798648,1.06915237510199e-06,2.50589928759948e-05,6.32318953795692e-06,1.10767576803397e-05,8.48792387812725e-07,0.000124315489211585,1.1943733436901e-05,"Fold3.Rep1"
"72",150,3,0.1,10,"BRCA",470,"BRCA",1.02241206767195e-05,0.999484573151963,0.000199446535473537,8.25391202220717e-05,2.12108990281692e-06,3.72112936382738e-07,1.1970473716357e-05,0.000135057065251712,3.42482617471102e-05,1.09839679460927e-07,3.03698106857803e-05,8.96841774485596e-06,"Fold3.Rep1"
"73",150,3,0.1,10,"BRCA",477,"BRCA",3.42953817882795e-05,0.999439648289006,2.52355598286751e-05,0.000232240908124143,7.27326062408123e-05,0.000124297560245001,3.87980936073851e-05,6.9069772127888e-06,8.77320558348436e-06,6.65884018166199e-07,7.82237907562241e-06,8.58315526933408e-06,"Fold3.Rep1"
"74",150,3,0.1,10,"BRCA",6,"BRCA",1.33049413884322e-05,0.996615753845491,0.00108958864220415,0.000359282781859596,0.000727777492068961,0.000180712095006282,0.000531510542074143,4.84599666082287e-05,5.22363311365979e-05,5.74374736182469e-06,6.86498762945128e-05,0.000306979738506549,"Fold1.Rep1"
"75",150,3,0.1,10,"BRCA",12,"BRCA",0.000626176019758409,0.988980268038504,0.00153265928464262,3.60589142506054e-06,1.92977894240916e-06,2.3009387476319e-07,0.00799485914925771,0.00082803083160287,2.00724750983243e-06,3.53660751033312e-07,2.77539167363601e-05,2.12608699483197e-06,"Fold1.Rep1"
"76",150,3,0.1,10,"HNSC",17,"HNSC",1.73398454337158e-05,0.00524946127977256,1.6330915038648e-05,0.000121080200000284,0.991093546998291,5.81198046121849e-05,0.000362784526316349,2.40038233253511e-05,1.58611809181124e-05,0.00210538113145163,0.000608401422315331,0.00032768887252443,"Fold1.Rep1"
"77",150,3,0.1,10,"HNSC",26,"HNSC",0.000213608507471977,0.000128752997794691,3.48783405821349e-06,3.97015445089831e-05,0.99915935674559,9.27868438758404e-06,0.000106515232289107,9.97934365568311e-05,5.70203318184412e-06,6.87355590016164e-05,2.28666427966609e-05,0.000142200782362504,"Fold1.Rep1"
"78",150,3,0.1,10,"HNSC",32,"HNSC",0.00158112007344299,0.191406307615387,0.00279036630474896,0.0165520340661571,0.720622865086576,0.00524904914035303,0.0219618902480202,0.00790496036507872,0.00264416350968719,0.000843523608240489,0.010533272809201,0.0179104471731072,"Fold1.Rep1"
"79",150,3,0.1,10,"HNSC",39,"HNSC",9.09811694637549e-05,0.00742310441645966,0.000674143744418225,0.00033545963349462,0.988026022826203,0.000117546799470821,0.000227614861021204,0.00115232401267304,0.00170738761834878,6.34009865187843e-06,0.000162757377953189,7.63174418422763e-05,"Fold1.Rep1"
"80",150,3,0.1,10,"HNSC",42,"HNSC",0.00855696826248839,0.0778372230326489,0.00733362560302137,0.0128165468742377,0.858402464224646,0.00115631947822422,0.00198224038622135,0.00400074512453842,0.0271639540776419,1.89434896449832e-05,0.000428323396866364,0.000302646049820217,"Fold1.Rep1"
"81",150,3,0.1,10,"HNSC",43,"HNSC",9.01823811187587e-06,0.000193436033412432,4.74952588440952e-06,0.000165129732838287,0.999352162090433,5.8816387694746e-05,5.04934001803962e-05,7.0792839270036e-05,3.51173394168185e-05,8.80635741448583e-06,3.44612956245244e-05,1.70167597192011e-05,"Fold1.Rep1"
"82",150,3,0.1,10,"HNSC",56,"HNSC",6.61375190955079e-05,0.00873250157529183,0.0128383513989575,0.0113079399908704,0.962127877465708,0.000797430891356994,0.000976363238963357,0.000113421725066013,0.00156482736642739,2.79264648731775e-05,0.00107366878698234,0.000373553576407251,"Fold1.Rep1"
"83",150,3,0.1,10,"HNSC",59,"HNSC",2.58428397054159e-05,0.00345039156864924,3.21872612641453e-05,6.90825260477138e-05,0.99218659332607,2.64475192566334e-05,0.000214439180103387,0.000113956748886166,1.20470754837251e-05,0.000900330033026119,0.000342209671624332,0.00262647224988293,"Fold1.Rep1"
"84",150,3,0.1,10,"HNSC",60,"HNSC",0.000118655687822961,0.00962099393594901,0.000204847167858591,0.0493893779667466,0.932245516086282,0.00185630421911145,0.00195002745176801,0.000502435728909796,0.000200047260577996,0.00139455500394068,0.000833765628642392,0.00168347386238991,"Fold1.Rep1"
"85",150,3,0.1,10,"BRCA",63,"BRCA",3.0285545079477e-07,0.999682759087952,0.000298780508652538,1.40048554488619e-06,5.37301503084546e-06,5.9539152329172e-07,4.89087855994605e-06,2.48115077439683e-06,1.36576458815872e-06,5.70874630177153e-08,1.21044327531366e-06,7.83331184639913e-07,"Fold1.Rep1"
"86",150,3,0.1,10,"THCA",339,"THCA",6.09667534323543e-07,3.86392742923729e-06,1.06968648920207e-07,9.89990307634505e-07,1.15572160742347e-06,3.17277544156102e-07,5.36011849497617e-06,9.67096336015091e-07,2.16382957865397e-07,1.26163212554258e-07,8.91377864961701e-05,0.999897148899431,"Fold3.Rep1"
"87",150,3,0.1,10,"THCA",341,"THCA",1.64643749047515e-05,0.000194479492726898,7.73515378080169e-06,0.00049043406117501,0.000192522210729087,1.55672284593355e-05,9.98963227888479e-05,0.000137595243280783,1.2250660604117e-05,0.0097611928217056,0.00176005596405462,0.98731180646579,"Fold3.Rep1"
"88",150,3,0.1,10,"THCA",348,"THCA",6.2239293885e-08,5.7115887212492e-06,6.17772628147796e-08,1.58414903854227e-06,1.1094845653996e-06,1.51239057490901e-07,2.11124386413063e-06,3.92836963019962e-07,2.47633383668705e-07,1.09115692285909e-06,1.14630254338877e-06,0.999986330348384,"Fold3.Rep1"
